Timestamp,Controller Reference,Motor Speed,Motor Torque,Motor Shaft Power,Motor Electrical Power,Motor Current,Motor Voltage,DC-link Power,Heat Sink Temperature,DC-link Voltage,Grid Frequency,Line-To-Line Voltage,THDv,Grid Active Power,U-phase RMS Current,V-phase RMS Current,W-phase RMS Current
2025-03-26 16:37:50.397185,nan,190.7994031906128,18.94511604309082,0.37841373682022095,0.49620506167411804,6.722099304199219,58.4089241027832,0.498058021068573,39.01800537109375,579.395263671875,49.97962188720703,410.5609130859375,2.04118275642395,0.498971551656723,6.724483013153076,6.678934097290039,6.65625
2025-03-26 16:37:51.404145,nan,190.56838989257812,19.026710510253906,0.37999793887138367,0.49837613105773926,6.728038311004639,58.378150939941406,0.498058021068573,39.0265007019043,579.5011596679688,49.96828842163086,410.5609130859375,2.039259433746338,0.4995403289794922,6.749431610107422,6.64699649810791,6.65625
2025-03-26 16:37:52.412185,nan,190.20582675933838,19.166461944580078,0.38192373514175415,0.5020906925201416,6.723882675170898,58.32234573364258,0.500022292137146,39.01856994628906,579.5701904296875,49.97216796875,411.5221862792969,1.3694483041763306,0.5009956359863281,6.750582695007324,6.681838512420654,6.65625
2025-03-26 16:37:53.419121,nan,190.34196853637695,18.973997116088867,0.378872811794281,0.49752917885780334,6.692387580871582,58.43263244628906,0.494151771068573,39.012569427490234,579.6348266601562,49.957916259765625,410.56207275390625,1.0447697639465332,0.4944774806499481,6.75737190246582,6.670078277587891,6.6875
2025-03-26 16:37:54.427083,nan,150.20994186401367,18.984102249145508,0.29785066843032837,0.4145916998386383,6.665226936340332,47.822872161865234,0.414073646068573,39.058570861816406,579.6554565429688,49.99486541748047,410.56207275390625,1.0413397550582886,0.41467344760894775,6.734366416931152,6.647881984710693,6.625
2025-03-26 16:37:55.433092,nan,150.5297040939331,19.167280197143555,0.30240756273269653,0.4184504449367523,6.7000555992126465,47.83811569213867,0.419933021068573,39.05731201171875,579.6137084960938,49.98456954956055,410.56207275390625,1.0418161153793335,0.42159774899482727,6.703685760498047,6.625870227813721,6.65625
2025-03-26 16:37:56.440075,nan,150.60524940490723,19.066303253173828,0.29985830187797546,0.41647493839263916,6.671489238739014,47.774139404296875,0.419933021068573,39.02238082885742,579.4984130859375,49.96982955932617,411.5907287597656,2.1890087127685547,0.42182740569114685,6.696335315704346,6.646015644073486,6.65625
2025-03-26 16:37:57.447104,nan,150.90881824493408,19.210676193237305,0.30193763971328735,0.4213770925998688,6.701229572296143,47.937522888183594,0.421886146068573,39.23299789428711,575.3450927734375,49.9326171875,410.2205810546875,2.0273451805114746,0.42284926772117615,6.737793922424316,6.629942417144775,6.65625
2025-03-26 16:37:58.455063,nan,150.37433624267578,18.75840187072754,0.29712387919425964,0.4143441915512085,6.704965591430664,47.83366394042969,0.421886146068573,39.024147033691406,579.731689453125,49.918392181396484,410.2205810546875,2.0208539962768555,0.42265310883522034,6.7228169441223145,6.678233623504639,6.65625
2025-03-26 16:37:59.463037,nan,150.97121715545654,18.887069702148438,0.29987213015556335,0.4176247715950012,6.698917388916016,47.944664001464844,0.416026771068573,39.23095703125,575.6301879882812,49.91035079956055,410.2205810546875,2.0277915000915527,0.41626444458961487,6.7314887046813965,6.650798797607422,6.65625
2025-03-26 16:38:00.469011,nan,150.59191703796387,18.628271102905273,0.29544007778167725,0.4116112291812897,6.640702247619629,47.920040130615234,0.412120521068573,39.00226974487305,579.4909057617188,49.900367736816406,410.2205810546875,2.026252508163452,0.4139951169490814,6.711983680725098,6.652280807495117,6.625
2025-03-26 16:38:01.475019,nan,150.75576782226562,18.87234878540039,0.2960456609725952,0.4128272533416748,6.667513847351074,47.9736213684082,0.412120521068573,39.008140563964844,579.7716064453125,49.93354415893555,410.3690185546875,1.7023006677627563,0.412194162607193,6.740008354187012,6.631520748138428,6.65625
2025-03-26 16:38:02.481041,nan,150.49723148345947,18.783594131469727,0.2985101044178009,0.4103870987892151,6.579795837402344,47.99538803100586,0.412120521068573,39.04129409790039,579.6383056640625,49.927276611328125,410.1435241699219,1.960793375968933,0.4123970568180084,6.732220649719238,6.652876377105713,6.625
2025-03-26 16:38:03.488024,nan,150.4178524017334,19.07427978515625,0.30053064227104187,0.4174489378929138,6.667707920074463,47.85252380371094,0.416026771068573,39.24959945678711,575.4696044921875,49.950050354003906,410.1435241699219,1.9563288688659668,0.41696897149086,6.721427917480469,6.663398742675781,6.65625
2025-03-26 16:38:04.495003,nan,150.23315906524658,18.8984375,0.29886314272880554,0.41699904203414917,6.644043445587158,47.9918212890625,0.416026771068573,39.23085403442383,575.3212280273438,49.946712493896484,410.1435241699219,1.9606819152832031,0.41742217540740967,6.729218006134033,6.678194046020508,6.65625
2025-03-26 16:38:05.501006,nan,150.4843282699585,19.051515579223633,0.3001278042793274,0.41690367460250854,6.669919013977051,47.81867218017578,0.416026771068573,39.01094436645508,579.2363891601562,49.924949645996094,411.33331298828125,2.2386670112609863,0.4171113669872284,6.747353553771973,6.6315155029296875,6.65625
2025-03-26 16:38:06.507972,nan,150.38280487060547,18.976882934570312,0.29715317487716675,0.4172320067882538,6.702054500579834,47.91655349731445,0.414073646068573,39.22991943359375,575.344482421875,49.928192138671875,410.47723388671875,1.9583297967910767,0.41464513540267944,6.724947929382324,6.666264057159424,6.65625
2025-03-26 16:38:07.513994,nan,150.14562606811523,19.052749633789062,0.2994662821292877,0.4178752601146698,6.63310432434082,47.881065368652344,0.412120521068573,39.00801086425781,579.2244873046875,49.92683029174805,410.47723388671875,1.9572207927703857,0.4122987687587738,6.72816276550293,6.628022193908691,6.65625
